"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"931075894151602176","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Well, let's not forget that time the liberals called milk a symbol for white supremacy.
https://t.co/p2tnBOPF5D","2017-11-16 08:26","Twitter for Android","","","930961375429582848","false","","","absent","absent","0","0","1","0","[]","['https://twitter.com/1GigiSims/status/930961375429582848']","[]",""
"835640284297863168","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","⚡ Tom Perez elected as new DNC chairman

https://t.co/i34i8FEfkB","2017-02-25 23:59","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/i/moments/835563490597208064']","[]",""
"850254199895883776","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#RedEye🚨#SusanRice🚨#AmericaFirst🚨#GeorgeSoros🚨#JailObamaSpyRing🚨#Scandal🚨#ObamaGate🚨#Borderwall🚨#NuclearOption🚨#Syria🚨#SyriaHoax🚨#MAGA🚨 https://t.co/hpIjf7E6am","2017-04-07 07:49","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['RedEye', 'SusanRice', 'AmericaFirst', 'GeorgeSoros', 'JailObamaSpyRing', 'Scandal', 'ObamaGate', 'Borderwall', 'NuclearOption', 'Syria', 'SyriaHoax', 'MAGA']","[]","[]",""
"1058275152289501184","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","Paris, France","Luttons tous pour une cause commune,afin de voir le monde autrement. Tout ce que je publie n'engage que Moi/🇨🇲🇨🇬🇨🇩🇨🇮🇬🇦 Tu me follow,moi aussi je te follow.","","2518","2572","2018-01-22","fr","fr","Construisez ensemble le pays dans la paix au lieu de s'entretuer parce que l'autre est d'une autre religion,ca n'emmene nul part.#RCA #Afrique #faiteslapaix
https://t.co/ITv8FoH9r5","2018-11-02 08:30","Twitter Web Client","","","","false","","","absent","absent","0","0","3","0","['RCA', 'Afrique', 'faiteslapaix']","['https://www.france24.com/fr/20181102-video-centrafrique-bangui-projet-multiconfessionnel-reconcilier-musulmans-chretiens']","[]",""
"639111983695007746","RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=","RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=","RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=","New York, USA","Hobby # Friendly travel practitioner : Reader .  Infuriatingly humble beer specialist :","","59","92","2015-03-12","en","en","Kentucky Clerk Coantinues to Defy Ssupreme Court by Refusing to Issue arriage","2015-09-02 16:25","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"634858914094297088","RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=","RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=","RfRNcuQUyduPyp0TwSQKd9N1lGSitbJdMtf8A61zHE=","New York, USA","Hobby # Friendly travel practitioner : Reader .  Infuriatingly humble beer specialist :","","59","92","2015-03-12","en","en","Times Squares naked ladies on the run as New York Mayor Bill de Blasio ...","2015-08-21 22:45","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"636359449087713280","qgLEwxevADpCRkr5Yq5NUWMhq4A3ZO5XwPGTL6YI5UE=","qgLEwxevADpCRkr5Yq5NUWMhq4A3ZO5XwPGTL6YI5UE=","qgLEwxevADpCRkr5Yq5NUWMhq4A3ZO5XwPGTL6YI5UE=","New York, USA","Working -Extreme social media nerd ; here-Total tv enthusiast  -","","112","94","2014-05-12","en","en","NYC: 300 topless demonstrators protest against Mayor Bill de Blasios Times","2015-08-26 02:08","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"636345391202496512","qM22PSOR346G41PNTdiv2u5lneMd1Xquy+CTB1iT5mU=","qM22PSOR346G41PNTdiv2u5lneMd1Xquy+CTB1iT5mU=","qM22PSOR346G41PNTdiv2u5lneMd1Xquy+CTB1iT5mU=","New York, USA","Award-winning internet aficionado ; student","","82","113","2015-03-11","en","en","Has the media finally accepted Donald Trump? What that could mean.","2015-08-26 01:12","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"564448478940495873","NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=","NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=","NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=","USA","What we do we do for our children","","101","132","2013-07-28","en","en","I can be your Tinkerbell and you can be my Peter Pan, and we can run away together off to Neverland.","2015-02-08 15:39","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"554238055138082816","NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=","NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=","NzGVtr+vkAtLjocNfX4Ry+woXfdjccHqFOR5Ad9mdE=","USA","What we do we do for our children","","101","132","2013-07-28","en","en","We cannot change the cards we are dealt, just how we play the hand","2015-01-11 11:27","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","","","",""
"100346772064444416","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","Russia, Kaliningrad","","","289","36","2010-03-02","en","","И сна кстати ни в одном глазу! Что делать?:(","2011-08-07 23:25","Twitter for iPhone","","","","false","","","absent","absent","0","0","0","0","","","",""
"179807302566690817","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","Russia, Kaliningrad","","","289","36","2010-03-02","en","","Какое прекрасное утро!:)","2012-03-14 05:52","Twitter for iPhone","","","","false","","","absent","absent","0","0","0","0","","","",""
"134733189884280832","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","zLWRRcLtsGHstD6K06x3q9fdSyVv2dRCSWJQaG5yus=","Russia, Kaliningrad","","","289","36","2010-03-02","en","","Если нельзя, но осень хочется, то можно?.)","2011-11-10 20:44","Twitter for iPhone","","","","false","","","absent","absent","0","0","0","0","","","",""
"1003637921939968001","+g7kR98frX78++su131dwspvNDg8c1i6DrnQH13bdI=","+g7kR98frX78++su131dwspvNDg8c1i6DrnQH13bdI=","+g7kR98frX78++su131dwspvNDg8c1i6DrnQH13bdI=","","Patriote #Français, Fier de l'être, Militant #RN #RassemblementNational #avecMarineLePen Pour la #France forte et libre!🇫🇷🇫🇷🇫🇷","","2792","3105","2017-12-11","fr","fr","Le parquet national financier ouvre une enquête visant le secrétaire général de l’Elysée, Alexis Kohler #France #Kohler #gouvernement #Elysee","2018-06-04 14:01","Twitter Web Client","","","","false","","","absent","absent","0","0","4","1","['France', 'Kohler', 'gouvernement', 'Elysee']","[]","[]",""
"984593639765610497","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","Miami, FL","Concerned citizen. Proud patriot and Republican. Love my country!","","1471","3514","2018-04-09","en","en","China made enough money out of USA, now they should pay!","2018-04-13 00:46","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"1048306410847719424","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","Miami, FL","Concerned citizen. Proud patriot and Republican. Love my country!","","1471","3514","2018-04-09","en","en","I knew that there are reasonable and responsible democrats. Thank you Joe Manchin for your vote!","2018-10-05 20:18","Twitter Web Client","","","","false","","","absent","absent","0","1","10","1","[]","[]","[]",""
"585803214806626304","lph+DALEcQDhvpEuGgS+k7K7U3fT29PKDiwLz37cqAM=","lph+DALEcQDhvpEuGgS+k7K7U3fT29PKDiwLz37cqAM=","lph+DALEcQDhvpEuGgS+k7K7U3fT29PKDiwLz37cqAM=","USA","","","71","119","2015-03-11","en","en","Life isn't about finding yourself. Life is about creating yourself","2015-04-08 13:55","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"631482582618648576","Bl6p0SpdndCzFZbjiBgWShGR6HACEftt+FaXyk5mjd0=","Bl6p0SpdndCzFZbjiBgWShGR6HACEftt+FaXyk5mjd0=","Bl6p0SpdndCzFZbjiBgWShGR6HACEftt+FaXyk5mjd0=","New York, USA",". Practical Music lover","","136","311","2014-05-29","en","en","Do not fear death! Fear dying in a state which is displeasing to #Allah!","2015-08-12 15:09","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","['Allah']","[]","[]",""
"445292182644068354","iDWgqB92Kr5nDJlDDsTTShGe7aYev7iNm9FQ2WaCUdY=","iDWgqB92Kr5nDJlDDsTTShGe7aYev7iNm9FQ2WaCUdY=","iDWgqB92Kr5nDJlDDsTTShGe7aYev7iNm9FQ2WaCUdY=","New York","Family run business specializing in premium pupcakes and treats made with organic ingredients. Nationwide service. Visit http://t.co/YtXfaWHecd","","129","341","2013-08-09","en","en","Philosophy is a game with objectives and no rules.","2014-03-16 20:15","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","","","",""
"446265371687784449","iDWgqB92Kr5nDJlDDsTTShGe7aYev7iNm9FQ2WaCUdY=","iDWgqB92Kr5nDJlDDsTTShGe7aYev7iNm9FQ2WaCUdY=","iDWgqB92Kr5nDJlDDsTTShGe7aYev7iNm9FQ2WaCUdY=","New York","Family run business specializing in premium pupcakes and treats made with organic ingredients. Nationwide service. Visit http://t.co/YtXfaWHecd","","129","341","2013-08-09","en","en","You just may be a #catnut if: You have to have an extra room built onto the kitchen to store the 9lives.","2014-03-19 12:42","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","['catnut']","","",""
"585821305309540352","rGayHA0tFL9wSnNdKv98OEgUYKSELhLEQZv+Ejl38=","rGayHA0tFL9wSnNdKv98OEgUYKSELhLEQZv+Ejl38=","rGayHA0tFL9wSnNdKv98OEgUYKSELhLEQZv+Ejl38=","USA","","","81","119","2015-03-10","en","und","AWWWWWW http://t.co/l6q9DTxDbn","2015-04-08 15:07","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","['http://youtu.be/X2g-T-UvU6U']","[]",""
"640376126062247936","sgmvTMSkVk8kvIpKN6Sm7hQu3cPB3PyTZq2sWKgyqZI=","sgmvTMSkVk8kvIpKN6Sm7hQu3cPB3PyTZq2sWKgyqZI=","sgmvTMSkVk8kvIpKN6Sm7hQu3cPB3PyTZq2sWKgyqZI=","New York, USA","I think there are a lot of people who really want to be famous, they really do. I don't. It sort of gets in the way of the everyday things that I do","","71","111","2015-03-11","en","en","Measuring The Trump Effect On The GOP Brand For Latino Voters","2015-09-06 04:09","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"634863212027101185","ZjOiXLnT4+7XgRe+hjCxzpsY2+fy2jxAFDgMKNxNtj8=","ZjOiXLnT4+7XgRe+hjCxzpsY2+fy2jxAFDgMKNxNtj8=","ZjOiXLnT4+7XgRe+hjCxzpsY2+fy2jxAFDgMKNxNtj8=","New York, USA","General web lover - ,  professional-Amateur troublemaker","","112","119","2014-05-30","en","en","Woods shoots best round in 2 years","2015-08-21 23:02","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"616887447733927936","PisOb3MHECtUNI3j6LuBmBeqN6FMyRZS8nNMbKqg=","PisOb3MHECtUNI3j6LuBmBeqN6FMyRZS8nNMbKqg=","PisOb3MHECtUNI3j6LuBmBeqN6FMyRZS8nNMbKqg=","USA","I don't care","","103","101","2013-08-14","en","en","do u ever just wish you could delete certain memories","2015-07-03 08:33","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"636332031413239808","f++CGhTjv2KuOc+gtR1HnuK0KQG9u7D0se6BNJdmo=","f++CGhTjv2KuOc+gtR1HnuK0KQG9u7D0se6BNJdmo=","f++CGhTjv2KuOc+gtR1HnuK0KQG9u7D0se6BNJdmo=","New York, USA","Main, Entrepreneur ,  aficionado : lcohol advocate ...","","107","112","2014-05-30","en","en","Alex Skarlatos says gut instinct, military training helped subdue gunman in","2015-08-26 00:19","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"578525089383100416","7ciQzV6fNbkU4zTOExZRBrSjcQJAfPtDxOQCQxWpCc=","7ciQzV6fNbkU4zTOExZRBrSjcQJAfPtDxOQCQxWpCc=","7ciQzV6fNbkU4zTOExZRBrSjcQJAfPtDxOQCQxWpCc=","USA","I'm ALPHA!","","58","42","2014-05-13","en","und","https://t.co/NDgB8JjEBc","2015-03-19 11:55","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","['https://vine.co/v/Od2bprxavqK']","[]",""
"973139802450210816","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","fr","Contrairement aux messages des médias français, la population de l'Inde ne soutient pas le projet de Macron. Les habitants ont organisés la manifestation: ""Macron va-t-en! Abandonne le projet de centrale nucléaire à Jaitapur!""

#MacroninIndia #macroninde","2018-03-12 10:13","Buffer","","","","false","","","absent","absent","0","0","3","6","['MacroninIndia', 'macroninde']","[]","[]",""
"966232702943932416","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","fr","Soutiendrons nos frères les #agriculteurs pendant les manifestations contre les accords d'importations entre l'Europe et l'Amérique Latine, contre les accords des #capitalistes !

#greve #engreve #manifestation #agriculture #capitalisme","2018-02-21 08:46","Twitter Web Client","","","","false","","","absent","absent","1","0","0","0","['agriculteurs', 'capitalistes', 'greve', 'engreve', 'manifestation', 'agriculture', 'capitalisme']","[]","[]",""
"999212748595781632","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","fr","95% des Français sont CONTRE la réforme de la #SNCF ! Si le gvmt et #Macron le ignorent, de quelle démocratie peut-on parler?!

#22mai #26mai #grevesSncf #greve22mai #MacronDestitution #cheminots","2018-05-23 08:57","Twitter Web Client","","","","false","","","absent","absent","1","0","7","4","['SNCF', 'Macron', '22mai', '26mai', 'grevesSncf', 'greve22mai', 'MacronDestitution', 'cheminots']","[]","[]",""
"954358743533281281","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","und","#ouvriere #travail #Travailleurs #lutteouvriere #trotskiste #trotskisme #gauche #femmes https://t.co/ntYVGJpdiH","2018-01-19 14:23","Twitter Web Client","","","","false","","","absent","absent","0","0","1","1","['ouvriere', 'travail', 'Travailleurs', 'lutteouvriere', 'trotskiste', 'trotskisme', 'gauche', 'femmes']","[]","[]",""
"577810750611189760","vxoyj3dQgxMJqHExV+QHpDA6MLYzXHAbq4m0HWl1mao=","vxoyj3dQgxMJqHExV+QHpDA6MLYzXHAbq4m0HWl1mao=","vxoyj3dQgxMJqHExV+QHpDA6MLYzXHAbq4m0HWl1mao=","USA","","","94","89","2013-07-28","en","en","You can't make footprints on the sands of time by sitting on your butt... and who wants to make buttprints?","2015-03-17 12:36","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"497012260787609602","UHpbr53H+Tq3A8WsQuutER3AZ3U4kk8rvvIcZoXyYW4=","UHpbr53H+Tq3A8WsQuutER3AZ3U4kk8rvvIcZoXyYW4=","UHpbr53H+Tq3A8WsQuutER3AZ3U4kk8rvvIcZoXyYW4=","Wichita, Kansas","I am warrior, I'm fearless. No pain, no mercy, no weakness.","","371","516","2014-04-09","en","en","i am scared about the #fact that our #natiobnaldebt can somehow destroy the whole #world...","2014-08-06 13:32","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","['fact', 'natiobnaldebt', 'world']","","",""
"635956440369352704","exueFhb40Q47u3oT5kIfiUMcF91qUVu8G42ewVeoRE0=","exueFhb40Q47u3oT5kIfiUMcF91qUVu8G42ewVeoRE0=","exueFhb40Q47u3oT5kIfiUMcF91qUVu8G42ewVeoRE0=","New York, USA","Unapologetic zombie trailblazer  ... Web guru : Certified bacon aficionado # Passionate social media buff","","128","102","2014-04-23","en","en","Target to pay $2.8M to upper-level applicants rejected based on race, gender","2015-08-24 23:26","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"634859966357073920","FW06ivXRYTYvJaY3f87DgmsNBCqpGxRMEHZLqp0VkHg=","FW06ivXRYTYvJaY3f87DgmsNBCqpGxRMEHZLqp0VkHg=","FW06ivXRYTYvJaY3f87DgmsNBCqpGxRMEHZLqp0VkHg=","New York, USA","interested in,  Award-winning food junkie ,","","115","130","2014-05-30","en","en","Two Female Soldiers Graduate From U.S. Army Ranger School","2015-08-21 22:49","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"635934343588769792","FW06ivXRYTYvJaY3f87DgmsNBCqpGxRMEHZLqp0VkHg=","FW06ivXRYTYvJaY3f87DgmsNBCqpGxRMEHZLqp0VkHg=","FW06ivXRYTYvJaY3f87DgmsNBCqpGxRMEHZLqp0VkHg=","New York, USA","interested in,  Award-winning food junkie ,","","115","130","2014-05-30","en","en","Iconic Temple of Bel Could Be ISISs Next Target in Palmyra","2015-08-24 21:58","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"1026809683196047360","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","fr","#Macron, regard vers le ciel, la cravate bleue, les yeux #bleues, il veut qu'on l'aime et il veut nous faire aimer le #capitalisme...

#MardiConseil #gauche #trotskisme #ouvrier #emploi  #proletariat #anticapitalisme https://t.co/1Gbp5guVR1","2018-08-07 12:38","TweetDeck","","","","false","","","absent","absent","1","0","9","5","['Macron', 'bleues', 'capitalisme', 'MardiConseil', 'gauche', 'trotskisme', 'ouvrier', 'emploi', 'proletariat', 'anticapitalisme']","[]","[]",""
"852483855709741056","845488340686139392","SamTheInfidel👩‍💻","SamInfidel","United States","StandUp, SpeakOut, Fight Back & Never Stop Fighting Against Islam! #Infidel4Life👍#StopImportingIslam☪️🕌🌎#IslamIsPureEvil🕋🐍🕋💩#EducateYourselfOnIslam📚🗣☠️","","7524","4500","2017-03-25","en","en","Today's Lesson On Islam: #Islam #ReligionOfPeaceMyAss #NoMoreMoslemsRefugees #StopImportingIslam #ZeroToleranceForIslam #IslamIsTheProblem🕋💩 https://t.co/7Jads2vKAf","2017-04-13 11:29","Twitter for iPhone","","","","false","","","absent","absent","4","4","16","33","['Islam', 'ReligionOfPeaceMyAss', 'NoMoreMoslemsRefugees', 'StopImportingIslam', 'ZeroToleranceForIslam', 'IslamIsTheProblem']","[]","[]",""
"851421877461336064","845488340686139392","SamTheInfidel👩‍💻","SamInfidel","United States","StandUp, SpeakOut, Fight Back & Never Stop Fighting Against Islam! #Infidel4Life👍#StopImportingIslam☪️🕌🌎#IslamIsPureEvil🕋🐍🕋💩#EducateYourselfOnIslam📚🗣☠️","","7524","4500","2017-03-25","en","en","#Today's Lesson On Islam: #MiddleEastFU #MuhammadFU #MoslemscumbagsFU #IslamFU #IslamIsTheProblem #AllahuAkbarFU #StoptheSpreadofIslam🕋☠️🐷 https://t.co/tWqehQpMNK","2017-04-10 13:09","Twitter for iPhone","","","","false","","","absent","absent","2","3","22","33","['Today', 'MiddleEastFU', 'MuhammadFU', 'MoslemscumbagsFU', 'IslamFU', 'IslamIsTheProblem', 'AllahuAkbarFU', 'StoptheSpreadofIslam']","[]","[]",""
"909159070057119744","845488340686139392","SamTheInfidel👩‍💻","SamInfidel","United States","StandUp, SpeakOut, Fight Back & Never Stop Fighting Against Islam! #Infidel4Life👍#StopImportingIslam☪️🕌🌎#IslamIsPureEvil🕋🐍🕋💩#EducateYourselfOnIslam📚🗣☠️","","7524","4500","2017-03-25","en","en","Today's Lesson On Islam: #NeverSubmitToIslam☪️🐍💩❌ #NeverTrustAMoslem💩☠️🗣 #BanIslam❌ #EndIslam❌ #BanShariaLaw☪️☠️💩🐍🕌❌ #StopImportingIslam🕌🕋☠️ https://t.co/FQLT8tK6ku","2017-09-16 20:56","Twitter for iPhone","","","","false","","","absent","absent","3","1","14","23","['NeverSubmitToIslam', 'NeverTrustAMoslem', 'BanIslam', 'EndIslam', 'BanShariaLaw', 'StopImportingIslam']","[]","[]",""
"955614812167270400","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","und","🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨
🚨#ReleaseTheMemo🚨 https://t.co/5HWuHeRm4n","2018-01-23 01:35","Twitter for Android","","","955614502329946112","false","","","absent","absent","0","0","0","0","['ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo', 'ReleaseTheMemo']","['https://twitter.com/RepStevenSmith/status/955614502329946115']","[]",""
